CaseID,weight_pop,B3,ND2,B7_a,GH1,educ_4cat,ppethm
6128,22877.5538,3,3,3,2,3,4
6129,37230.1366,3,2,3,4,3,1
6130,24347.811,2,1,3,1,3,1
6131,36643.5973,3,2,3,1,3,2
6132,19172.3238,3,2,3,3,4,1
6133,14122.8526,2,3,2,2,2,5
6134,28993.6131,5,1,3,1,4,1
6135,21279.8529,2,3,2,3,4,1
6136,28993.6131,3,2,3,1,4,1
6137,19677.1448,4,3,1,3,4,1
6138,15155.9098,5,2,2,3,4,1
6139,14681.5897,3,3,3,3,3,2
6140,13967.3358,3,3,2,1,2,1
6141,23056.0422,3,1,3,3,4,1
6142,34741.4087,5,1,3,4,2,2
6143,15161.0366,2,1,2,1,3,1
6144,25291.9499,2,3,3,4,3,1
6145,24739.0682,3,3,2,1,3,1
6146,16168.3354,2,3,2,3,4,1
6147,14565.4127,1,2,1,3,3,1
6148,25296.5197,1,3,2,3,4,1
6149,20699.9577,2,3,2,1,2,1
6150,33584.0794,3,2,3,4,4,4
6151,23502.2941,3,2,3,1,4,3
6152,19419.7496,4,3,3,2,3,1
6153,51693.6676,3,2,1,2,3,4
6154,34513.112,1,2,1,3,2,4
6155,23922.6348,3,2,2,1,4,1
6156,19636.4438,5,3,3,4,4,2
6157,14001.9772,3,3,2,2,4,1
6158,16328.746,3,3,2,3,4,2
6159,13577.5963,3,1,3,1,3,1
6160,16524.1704,3,4,2,3,3,1
6161,20481.7834,2,2,2,1,4,1
6162,21631.3715,3,1,4,1,3,4
6163,33697.5297,2,3,2,3,4,2
6164,19879.4568,4,3,3,3,4,1
6165,15972.7522,2,3,2,1,3,1
6166,23443.4148,2,2,2,1,2,1
6167,21960.6095,3,1,3,2,4,4
6168,22504.4536,3,3,2,1,4,4
6169,32228.2411,3,3,2,3,2,4
6170,26222.1962,2,1,2,1,1,1
6171,27614.3447,4,3,2,3,4,2
6172,17734.8958,3,2,1,1,3,4
6173,16098.9296,1,3,3,2,3,1
6174,16328.746,3,3,2,4,4,2
6175,18833.0177,2,3,2,1,4,3
6176,15644.4908,3,3,3,1,4,1
6177,22737.6043,4,3,2,1,4,1
6178,3666.6386,1,3,1,1,4,5
6179,18415.6053,3,2,3,1,4,1
6180,28530.1393,3,2,3,2,4,3
6181,17796.977,3,3,2,3,4,1
6182,72616.6361,3,2,3,1,2,3
6183,13009.2251,2,3,2,1,4,1
6184,31302.1467,1,1,1,1,1,1
6185,20450.9761,4,3,3,3,3,1
6186,13374.1585,3,3,2,2,3,1
6187,17724.9253,2,3,1,4,2,5
6188,44505.6799,2,3,2,4,1,4
6189,19810.7876,3,3,2,4,3,4
6190,25022.1054,3,2,2,1,3,1
6191,29732.7219,3,3,2,4,4,1
6192,24871.9575,3,2,3,1,2,2
6193,21425.1601,4,3,3,4,3,5
6194,12517.6437,4,4,1,2,4,1
6195,18735.49,2,3,1,2,2,1
6196,16976.5798,3,1,2,1,3,2
6197,21612.2715,2,3,2,2,2,1
6198,21515.8307,2,3,3,1,4,1
6199,35298.2167,5,1,3,3,4,1
6200,14004.4673,2,2,2,1,4,1
6201,13471.4751,2,3,2,1,3,1
6202,17164.3928,4,3,3,1,2,5
6203,22181.6458,3,3,2,3,2,1
6204,21057.7269,4,2,3,3,4,1
6205,23966.1165,4,5,2,1,2,5
6206,17011.7611,3,3,3,1,3,1
6207,21883.5087,3,3,2,3,4,1
6208,10151.1496,4,3,3,1,4,1
6209,18415.6053,2,3,2,1,4,1
6210,3666.6386,4,3,1,3,4,5
6211,12354.0864,2,2,2,3,4,3
6212,9045.8361,3,2,2,3,3,5
6213,19454.1777,2,3,2,3,2,1
6214,25890.0138,4,4,2,1,3,4
6215,27371.7683,3,2,3,3,4,1
6216,13205.7736,2,3,3,3,3,1
6217,21862.8325,3,2,1,3,3,2
6218,21612.2715,3,3,2,3,2,1
6219,10963.1223,3,1,2,1,4,4
6220,16302.7652,3,3,3,1,4,1
6221,18881.3375,3,3,2,3,4,1
6222,12517.6437,3,2,2,1,4,1
6223,19284.4019,5,3,3,1,2,1
6224,43185.6976,3,3,3,2,2,4
6225,12882.3107,3,2,2,1,4,3
6226,13150.606,2,2,2,1,3,1
6227,20322.4329,3,3,2,1,4,2
6228,26076.629,3,3,3,1,4,1
6229,26139.6599,2,2,2,2,3,4
6230,16168.6143,3,3,2,3,4,1
6231,32297.0753,3,2,2,3,2,1
6232,20496.546,3,3,2,2,3,1
6233,15280.2056,3,3,2,2,3,1
6234,18618.5203,2,2,2,2,3,4
6235,65242.4985,3,2,2,3,3,3
6236,22476.3728,3,3,1,2,2,1
6237,26883.5313,3,2,3,2,4,1
6238,15092.0511,3,3,2,1,4,1
6239,37620.1583,1,3,1,3,2,2
6240,14305.0933,3,3,1,3,3,1
6241,21057.7269,5,2,3,1,4,1
6242,13575.3854,1,3,3,1,2,1
6243,10857.7405,3,2,4,2,4,1
6244,20089.3827,2,2,2,1,3,1
6245,20731.8192,3,1,3,3,4,4
6246,26467.5892,5,3,4,1,4,2
6247,55476.6678,3,3,2,3,2,4
6248,23540.2224,2,1,2,1,4,3
6249,32538.3112,3,3,3,4,3,1
6250,35410.0829,3,3,2,4,2,2
6251,19437.8896,2,3,2,1,2,1
6252,32437.5306,3,3,1,3,3,2
6253,50493.8982,2,3,1,3,2,2
6254,9028.7879,3,1,3,2,4,1
6255,21612.2715,3,3,1,3,2,1
6256,18895.5798,1,3,1,2,2,1
6257,20745.8822,3,3,1,3,4,4
6258,23284.8549,5,2,2,1,4,1
6259,18880.3487,3,3,1,1,3,1
6260,40425.1272,3,3,2,3,2,2
6261,24168.006,4,3,3,2,3,4
6262,17924.6434,5,2,3,3,4,1
6263,23399.5706,1,3,1,2,3,1
6264,13374.1585,2,2,2,2,3,1
6265,22217.8608,1,1,3,1,4,4
6266,23056.0422,4,3,3,1,4,1
6267,4064.5996,2,2,2,1,4,5
6268,25280.3768,4,3,3,1,3,2
6269,22761.0793,3,2,3,3,4,1
6270,18215.8346,1,2,3,1,4,1
6271,13289.8954,3,2,4,2,4,1
6272,19244.6016,4,5,2,3,1,1
6273,16302.7652,4,3,3,1,4,1
6274,41312.5049,2,2,2,3,3,4
6275,22659.0623,3,3,2,3,3,4
6276,27643.4111,4,1,3,3,4,1
6278,13431.1949,3,3,3,1,4,1
6279,17077.8151,3,2,3,3,4,1
6280,13150.606,2,3,3,2,3,1
6281,40586.6643,3,1,2,3,2,4
6282,19990.8188,3,3,1,2,2,1
6283,14715.7153,3,1,2,3,2,1
6284,20174.8978,3,3,2,1,4,1
6285,11650.3249,3,3,1,3,3,1
6286,19879.4568,1,1,2,3,4,1
6287,18212.7017,3,3,2,2,3,1
6288,39807.2877,1,3,2,3,2,1
6289,5161.2933,1,2,2,3,3,5
6290,21515.8307,2,3,3,1,4,1
6291,7399.3868,2,3,2,3,3,5
6292,25698.212,4,1,2,3,3,4
6293,23451.4453,4,3,3,2,4,1
6294,20301.3285,3,3,3,3,3,1
6295,20051.2529,3,3,2,1,2,1
6296,12390.4673,3,3,3,2,4,4
6297,25022.1054,2,3,3,3,3,1
6298,27512.6404,3,3,1,4,1,1
6299,21579.2115,3,2,3,1,4,1
6300,33830.9858,1,5,1,1,3,4
6301,25291.9499,4,1,3,2,3,1
6302,21603.5463,2,3,2,3,4,1
6303,14543.6263,3,3,3,3,3,4
6304,11881.0489,3,3,3,1,4,1
6305,22181.6458,2,3,2,3,3,1
6306,25681.3117,4,3,2,1,3,1
6307,14305.0933,3,1,2,3,3,1
6308,16302.7652,5,3,3,1,4,1
6309,29526.8252,3,1,4,1,4,3
6310,55599.744,3,2,3,1,3,3
6311,27797.8008,4,2,3,3,4,1
6312,41797.5978,2,1,3,1,4,3
6313,24108.9069,3,3,3,1,3,2
6314,21049.0111,3,2,2,3,4,1
6315,22727.7922,3,3,3,1,4,4
6316,22209.5667,2,2,2,1,3,1
6318,31950.0185,2,3,2,3,2,4
6319,16146.2873,2,2,2,3,2,1
6320,15346.3465,3,3,2,1,4,1
6321,27889.1234,3,3,1,1,2,1
6322,25325.7021,3,2,2,1,3,1
6323,21876.793,1,3,1,3,3,1
6324,19362.5937,3,3,3,1,4,1
6325,9415.9112,2,2,2,3,3,4
6326,14140.9356,5,3,3,2,4,1
6327,21917.784,4,3,1,3,2,1
6328,18432.1427,3,3,2,1,3,1
6329,59659.4995,1,3,1,1,2,1
6330,18273.2147,3,2,1,2,2,1
6331,10305.5614,3,2,2,2,4,1
6332,20850.7995,3,3,2,1,4,1
6333,11074.0956,4,3,3,1,4,2
6334,18596.2755,2,3,1,1,2,1
6335,19362.5937,4,3,3,1,4,1
6336,22146.0361,3,3,3,1,4,1
6337,21057.7269,3,2,3,1,4,1
6338,20850.7995,4,2,2,1,4,1
6339,16361.7927,5,2,2,3,3,1
6340,20308.8895,3,3,3,1,3,1
6341,5516.4596,2,2,3,3,4,5
6342,45126.7701,3,3,2,1,3,4
6343,21268.6668,2,3,2,1,3,1
6344,36602.4587,3,3,3,1,2,1
6345,21938.1087,3,3,2,1,3,1
6346,18871.8345,5,2,1,2,4,3
6347,23115.7346,3,3,3,1,2,1
6348,5753.7679,4,1,3,1,4,5
6349,21579.2115,2,1,2,1,4,1
6350,16311.9051,4,3,2,3,4,2
6351,28993.6131,3,3,3,1,4,1
6352,30058.8039,2,2,1,1,4,3
6353,26663.5322,3,3,3,3,2,2
6354,13577.5963,3,2,3,2,3,1
6355,20893.5351,4,3,2,1,4,2
6356,16541.2304,2,3,1,1,3,1
6357,25043.4142,3,3,3,3,3,1
6358,13090.7683,3,3,2,1,4,1
6359,16371.2992,3,3,3,1,3,1
6360,24539.2323,2,3,2,1,4,1
6361,29031.9657,3,4,3,1,2,1
6362,25978.1043,2,3,2,2,3,1
6363,29559.7509,3,2,2,3,1,4
6364,25698.212,1,3,2,3,3,4
6365,19362.5982,4,1,3,4,4,3
6366,10748.7956,4,3,3,3,2,1
6367,15771.6511,3,3,2,4,3,1
6368,18746.3744,3,2,3,2,2,1
6369,13289.8954,1,2,2,2,4,1
6370,20177.0864,2,2,3,3,3,2
6371,26275.2794,4,3,3,1,3,1
6372,18474.3355,3,3,3,3,2,1
6373,20850.7995,3,2,3,1,4,1
6374,25590.4914,3,2,2,4,4,1
6375,19790.4153,3,2,3,1,4,1
6376,15116.4069,4,3,3,1,4,1
6377,35648.5231,3,2,3,1,4,1
6378,17029.2092,2,3,4,1,4,4
6379,15565.8131,3,1,3,3,3,5
6380,19675.417,2,3,1,2,3,1
6381,15882.4633,1,2,1,1,4,1
6382,21057.7269,4,1,3,1,4,1
6383,25476.7404,2,3,1,1,2,4
6384,15321.6202,3,3,3,1,4,1
6385,12570.0952,3,3,3,3,4,1
6386,27506.4562,3,3,3,3,3,1
6387,28559.1918,3,2,3,3,4,1
6388,27746.4885,4,2,3,1,4,1
6389,18932.1979,1,3,1,3,3,1
6390,52503.3322,2,1,2,1,2,4
6391,18693.8355,2,3,3,1,3,1
6392,32861.2277,3,3,2,3,3,1
6393,28545.3752,5,2,2,3,4,4
6394,40687.6068,4,3,2,3,3,1
6395,11703.031,2,3,2,1,4,1
6396,20029.5594,3,2,2,3,3,1
6397,7991.7494,3,2,3,2,4,5
6398,9118.3914,3,3,3,2,4,1
6399,10965.4948,3,3,2,1,4,1
6400,71931.8904,4,3,3,1,1,4
6401,6995.186,2,2,2,3,4,5
6402,5468.863,3,3,2,2,3,5
6403,17477.1008,3,3,2,1,2,1
6404,22209.5667,3,3,2,3,3,1
6405,30850.2665,4,3,2,3,4,1
6406,23446.8946,4,3,2,3,3,4
6407,34148.31,3,2,3,1,4,3
6408,23769.8113,2,3,3,1,3,1
6409,18895.5798,3,2,2,3,2,1
6410,16050.0871,3,3,2,1,3,2
6411,20528.0944,3,1,2,3,4,4
6412,14140.9356,3,3,4,2,4,1
6413,21555.6205,3,3,3,1,4,1
6414,14001.9772,2,2,3,2,4,1
6415,14305.0933,3,3,3,3,3,1
6416,38762.1103,2,2,1,3,2,4
6417,13289.8954,3,3,3,1,4,1
6418,14001.9772,3,1,2,1,4,1
6419,21057.7269,4,3,3,3,4,1
6420,16329.0748,3,3,3,1,4,1
6421,18358.5598,3,2,4,1,4,2
6422,14140.9356,3,3,3,3,4,1
6423,23935.7243,2,1,1,1,3,1
6424,32456.741,3,3,3,2,4,3
6425,25291.9499,5,3,2,1,3,1
6426,19208.3366,2,3,2,2,3,1
6427,19208.3366,2,3,1,1,3,1
6428,26763.8187,2,3,2,1,3,1
6429,10305.5614,4,3,3,2,4,1
6430,26472.4545,3,3,1,1,3,1
6431,18415.6053,2,3,2,1,4,1
6432,62415.3391,3,5,2,1,3,3
6433,17668.7699,3,3,1,2,2,1
6434,22209.5667,3,3,2,3,3,1
6435,10965.4948,2,3,3,2,4,1
6436,17505.8615,3,3,1,1,1,1
6437,37757.1971,2,3,2,1,2,4
6438,27029.4281,3,3,3,3,3,1
6439,25185.7423,4,2,2,2,3,4
6440,35848.2214,5,3,3,2,2,1
6441,21057.7269,4,2,3,1,4,1
6442,27506.4562,2,3,1,1,3,1
6443,20617.8134,4,1,3,1,3,1
6444,15700.0129,3,3,3,4,3,1
6446,22794.1003,3,5,2,1,2,1
6447,49784.9876,4,2,2,1,2,1
6448,12622.8689,4,2,2,1,4,1
6449,25022.1054,5,3,3,4,3,1
6450,16524.1704,5,2,2,2,4,1
6451,32311.2597,4,2,2,4,3,4
6452,18197.2999,4,2,3,3,4,1
6453,19689.1633,1,2,1,1,2,1
6454,62794.0332,3,3,3,3,1,4
6455,20638.96,3,3,2,3,4,4
6456,19208.3366,2,3,2,1,3,1
6457,15978.5584,4,3,2,2,4,4
6458,18599.0304,3,3,4,2,3,2
6459,25022.1054,3,3,3,1,3,1
6460,13186.4986,2,3,2,1,4,2
6461,25296.5197,3,2,3,1,3,1
6462,13095.626,2,3,2,2,3,1
6463,13063.8424,3,4,2,1,4,1
6464,30850.2665,5,2,4,1,4,1
6465,26076.629,3,3,1,1,4,1
6466,16524.1704,3,3,2,2,2,1
6467,19362.5937,4,3,3,3,4,1
6468,14140.9356,1,3,1,1,4,1
6469,25043.4142,3,3,2,2,3,1
6470,19152.5501,4,1,3,3,4,1
6471,27093.6773,4,2,2,4,4,4
6472,20850.7995,3,2,2,1,4,1
6473,18695.7299,3,3,3,1,4,1
6474,32403.6859,2,5,2,3,2,1
6475,11496.9868,1,1,2,3,3,1
6476,13090.7683,3,2,3,2,4,1
6478,25685.9139,4,3,3,1,4,1
6479,9019.476,1,2,2,2,4,1
6480,33837.9713,1,2,2,3,1,4
6481,23284.3861,2,3,2,3,4,2
6482,33001.1091,3,1,3,4,4,1
6483,19797.7591,3,3,3,1,3,1
6484,22514.1693,4,2,1,1,4,1
6485,15154.0373,1,3,1,2,4,1
6486,13623.9748,2,1,1,3,4,4
6487,28554.8684,3,3,3,2,2,1
6488,19209.8277,3,3,2,4,2,2
6489,24283.2291,5,2,3,1,4,4
6490,31813.8312,4,2,2,2,2,4
6491,29899.1879,3,2,3,3,2,4
6492,14747.2501,1,3,2,2,4,4
6493,20192.7949,4,1,3,1,4,4
6494,6774.3699,3,3,2,1,4,1
6495,66793.1006,3,2,2,3,3,4
6496,29732.7219,4,3,3,4,4,1
6497,17077.8151,3,2,2,3,4,1
6498,23515.4649,5,3,3,1,4,2
6499,17924.6434,3,2,2,1,4,1
6500,43125.2355,2,2,3,2,4,1
6501,18403.122,4,3,2,3,4,1
6502,50856.2839,5,3,2,1,4,2
6503,21555.6205,3,3,3,3,4,1
6504,22737.6043,2,1,3,3,4,1
6505,23631.7925,3,3,3,3,3,1
6506,18403.122,2,1,2,3,4,1
6507,21603.5463,2,2,1,3,4,1
6508,26687.7233,3,2,3,3,4,4
6509,44212.7693,3,3,3,3,3,3
6510,25978.1043,3,3,2,3,3,1
6511,28606.2186,2,3,2,1,3,1
6512,27339.2637,3,2,3,3,4,3
6513,25590.4914,4,2,3,3,4,1
6514,30420.8103,4,2,2,3,4,1
6515,22986.9647,4,2,2,3,4,1
6516,27797.8008,4,3,2,4,4,1
6517,27371.7683,2,3,2,1,4,1
6518,5965.1531,3,2,3,4,4,5
6519,19879.4568,5,3,2,3,4,1
6520,38863.1171,3,3,3,3,2,4
6521,39807.2877,3,1,3,2,2,1
6522,22761.0793,2,1,2,3,4,1
6523,32538.3112,2,3,2,3,3,1
6524,16745.0487,3,2,2,3,4,1
6525,17924.6434,5,3,3,1,4,1
6526,22986.9647,4,2,2,3,4,1
6527,26933.7556,3,3,3,3,4,3
6528,16869.4681,3,3,2,3,3,1
6529,36891.61,3,2,3,4,4,3
6530,26324.9475,2,3,2,1,4,1
6531,35298.2167,4,1,3,3,4,1
6533,27371.7683,3,3,3,3,4,1
6534,23056.0422,2,3,3,3,4,1
6535,24048.8575,2,3,1,3,3,1
6536,13037.2869,3,3,1,3,4,1
6537,19152.5501,2,1,2,1,4,1
6538,33237.9126,1,2,1,2,4,3
6539,19879.4568,2,2,2,1,4,1
6540,27917.1876,3,3,3,3,4,2
6541,37452.778,5,1,3,1,4,3
6542,32665.6132,4,3,3,1,3,4
6543,27614.3447,4,3,1,3,4,2
6544,16142.5632,2,2,2,2,4,1
6545,32812.6899,3,3,2,3,4,3
6546,22192.2596,2,2,2,3,4,4
6547,16146.2873,1,3,1,1,2,1
6548,24539.2323,5,3,2,1,4,1
6549,15962.6022,5,3,4,2,4,4
6550,22986.9647,4,3,3,4,4,1
6551,35306.3526,3,3,4,3,3,2
6552,27808.116,2,3,2,1,3,1
6553,19172.3238,3,2,2,3,4,1
6554,18975.3628,3,1,1,4,4,1
6555,10763.3001,4,2,3,4,4,4
6556,18197.2999,3,1,3,3,4,1
6557,27371.7683,4,3,2,1,4,1
6558,19917.4532,4,1,3,4,4,2
6559,34400.9517,2,3,1,1,3,1
6560,18526.6292,3,2,2,2,3,4
6561,30420.8103,4,3,3,1,3,1
6562,36313.0138,1,3,1,4,3,1
6563,18239.0615,3,3,3,2,4,1
6564,17999.8973,3,3,3,1,4,1
6565,22514.1693,3,2,2,3,4,1
6566,27917.1876,4,3,2,3,4,2
6567,19684.1078,3,2,2,3,4,1
6568,22514.1693,3,3,3,3,4,1
6569,27924.8641,3,3,2,4,3,1
6570,22761.0793,3,1,1,1,4,1
6571,28220.6405,2,3,3,3,4,1
6572,28005.0485,2,3,2,3,2,1
6573,16580.5006,3,1,2,3,4,1
6574,19684.1078,2,3,1,3,4,1
6575,27057.3341,3,3,2,3,3,1
6576,18197.2999,4,4,1,3,4,1
6577,30344.5485,2,2,1,1,4,3
6578,25332.7665,3,2,1,4,3,1
6579,17924.6434,4,3,3,3,4,1
6580,21555.6205,5,2,3,4,4,1
6581,25979.7551,3,3,3,3,4,1
6582,31175.8558,3,2,2,4,3,2
6583,21369.1931,4,3,3,1,4,1
6584,15501.4887,3,2,2,3,4,1
6585,21555.6205,2,1,2,1,4,1
6586,33567.7722,2,2,4,3,4,3
6587,27342.9875,5,3,3,3,4,2
6588,17730.1986,3,2,1,3,4,1
6589,36049.1891,1,3,1,4,3,2
6590,26233.4818,3,1,3,2,4,3
6591,28048.3081,3,2,3,3,4,1
6592,49165.7819,3,3,1,4,1,1
6593,31436.8015,2,3,1,1,3,1
6594,25698.212,2,3,2,4,3,4
6595,60185.6598,3,2,2,4,2,2
6596,21555.6205,2,3,2,2,4,1
6597,30883.5492,3,2,3,4,3,1
6598,29743.755,3,3,2,3,3,1
6599,27371.7683,3,3,3,1,4,1
6600,24048.8575,4,3,3,3,4,1
6601,17208.6903,2,1,1,3,4,2
6602,23056.0422,3,2,2,4,4,1
6603,21369.1931,4,3,3,1,4,1
6604,15155.9098,4,3,3,2,4,1
6605,24151.6233,1,2,1,4,3,4
6606,35298.2167,2,2,2,2,4,1
6607,24143.1843,2,2,2,3,4,2
6608,18964.3442,3,3,1,3,4,1
6609,26653.3015,3,3,1,3,3,2
6610,16745.0487,3,3,3,3,3,1
6611,4668.225,2,5,1,3,3,5
6612,35298.2167,2,2,2,3,4,1
6613,22529.8318,3,3,2,1,4,4
6614,30038.9379,3,2,3,4,3,1
6615,22269.0689,5,3,3,1,4,1
6616,29100.8049,3,1,2,3,3,1
6617,23260.3714,4,3,2,4,4,2
6618,23512.7298,3,5,2,3,3,1
6619,26022.5387,2,3,1,4,3,1
6620,27371.7683,3,2,3,3,4,1
6621,15498.1327,3,3,4,2,3,1
6622,18197.2999,3,3,1,3,4,1
6623,25296.5197,3,2,3,3,4,1
6624,27643.4111,5,3,1,3,4,1
6625,18771.6708,1,1,2,3,4,4
6626,9897.0743,3,1,2,1,3,1
6627,16308.8148,4,3,3,3,3,1
6628,30038.9379,2,2,2,1,3,1
6629,25301.7277,2,3,1,2,1,2
6631,25326.7144,2,3,1,3,2,1
6632,21793.3678,3,2,1,2,4,1
6633,28530.1393,4,2,4,3,4,3
6634,21049.0111,4,2,2,1,4,1
6635,10857.7405,3,3,1,2,4,1
6636,14428.0173,3,3,2,3,2,1
6637,27371.7683,4,2,3,3,4,1
6638,14270.6508,3,3,2,3,1,1
6639,54361.2468,4,5,1,3,4,4
6640,10184.0797,3,3,2,1,4,1
6641,13153.1707,2,2,1,3,2,1
6642,27040.4497,2,2,3,3,2,2
6643,33884.2013,3,1,3,1,2,1
6644,34365.2713,2,3,1,3,2,1
6645,14197.6925,2,3,2,1,4,4
6646,29664.0745,3,3,3,2,3,5
6647,15525.1982,2,3,2,1,4,1
6648,16328.746,3,3,2,2,4,2
6649,27506.4562,3,2,2,3,3,1
6650,21057.7269,5,2,3,1,4,1
6651,21700.0351,1,2,1,3,3,2
6652,49098.0254,3,2,2,3,2,3
6653,27610.5839,3,2,3,4,4,3
6654,16861.8687,3,2,3,1,4,4
6655,36064.3768,1,3,1,3,2,4
6656,16465.7697,2,2,2,3,2,1
6657,24147.6831,2,2,3,4,2,1
6658,39894.2871,3,3,1,3,3,2
6659,12517.6437,1,1,1,2,4,1
6660,78515.2522,3,3,3,4,2,4
6661,13090.7683,3,2,3,2,4,1
6662,49016.9734,2,3,2,3,1,3
6663,27746.4885,3,2,3,1,4,1
6664,28468.6637,4,3,1,1,3,1
6665,23284.8549,2,3,3,3,4,1
6666,15091.212,3,3,2,2,3,1
6667,20850.7995,3,3,3,1,4,1
6668,19739.2482,2,1,1,4,1,1
6669,14064.6018,2,2,1,4,3,4
6670,18155.9675,3,3,2,1,3,1
6671,21486.0478,2,3,2,2,3,1
6672,15973.3754,3,3,1,1,3,1
6673,29102.9744,3,3,2,2,3,4
6674,24620.1087,3,3,2,1,2,1
6675,8138.9048,2,4,3,2,4,1
6676,29392.9448,2,3,1,3,3,4
6677,16733.4566,3,3,3,1,4,1
6678,16745.0487,2,3,3,3,4,1
6679,30885.9165,3,3,2,2,3,2
6680,26467.5892,2,1,2,1,4,2
6681,22877.5538,3,3,3,1,3,4
6682,14933.8735,2,3,2,1,3,1
6683,43094.6855,3,3,2,4,2,2
6684,21700.0351,4,2,3,3,1,2
6685,15923.6687,4,2,1,2,2,1
6686,23260.3714,4,5,2,3,4,2
6687,14140.9356,3,3,1,2,4,1
6688,17082.1699,4,2,1,3,3,1
6689,37554.9394,3,3,3,1,1,1
6690,17005.1083,2,3,1,1,4,2
6691,13289.8954,4,2,3,1,4,1
6692,20481.7834,2,3,2,2,4,1
6693,18413.5359,3,3,2,1,2,1
6694,25722.8259,4,3,3,3,3,1
6695,16329.0748,2,1,2,1,4,1
6696,24810.7546,3,3,2,1,3,1
6697,15704.4124,1,3,2,3,2,5
6698,17345.5275,3,2,1,1,4,4
6699,14300.5259,1,3,2,1,3,4
6700,23922.1531,5,3,4,3,4,2
6701,22514.1693,3,3,2,1,4,1
6702,25022.1054,3,3,2,1,3,1
6703,4072.9772,3,3,3,2,4,5
6704,14007.0782,3,2,2,4,4,4
6705,19172.3238,2,3,1,4,4,1
6706,37677.6253,3,3,2,3,2,2
6707,10525.9209,4,1,2,2,3,2
6708,16881.7532,4,3,2,1,4,2
6709,8349.6505,5,2,3,2,4,1
6710,19790.4153,2,2,1,1,4,1
6711,32293.892,2,3,2,2,3,4
6712,12612.4912,2,1,1,3,3,2
6713,30038.9379,2,3,3,3,3,1
6714,30752.476,3,2,3,4,3,1
6715,15092.0511,3,3,3,1,4,1
6716,15966.8273,2,3,2,1,4,1
6717,23056.0422,2,1,1,4,4,1
6718,18393.4481,1,3,1,1,3,1
6719,14001.9772,3,2,3,1,4,1
6720,15692.2781,3,2,1,2,3,2
6721,25821.4603,1,3,1,1,2,1
6722,24234.7606,2,3,2,3,2,1
6723,13076.0047,2,2,1,3,3,1
6724,17704.7623,2,2,2,3,3,1
6725,8054.0301,3,3,2,3,3,5
6726,34803.4579,3,3,2,3,2,1
6727,21555.6205,3,2,3,3,4,1
6728,27508.5068,2,3,2,3,3,4
6729,56417.719,2,3,2,2,2,3
6730,19917.9717,2,2,3,1,4,1
6731,21618.7925,3,3,3,2,3,2
6732,24620.1087,3,2,3,4,3,1
6733,32983.7615,3,3,1,1,3,1
6734,22737.6043,1,3,2,1,4,1
6735,24112.0744,3,3,2,1,1,1
6736,16258.6986,3,3,3,3,3,1
6737,16148.5533,3,2,3,1,3,1
6738,20837.024,2,2,2,3,4,1
6739,23174.8918,3,3,2,3,3,1
6740,11250.5645,2,2,2,3,4,1
6741,23188.1982,4,2,2,1,3,1
6742,25402.7232,3,1,2,1,3,1
6744,31993.7475,5,1,3,3,3,4
6745,18474.3355,3,3,1,1,3,1
6746,39435.8481,3,3,2,4,1,1
6747,9628.437,3,3,3,3,3,2
6748,19677.1448,2,1,1,1,4,1
6749,19362.5937,3,2,2,3,4,1
6750,23255.4528,3,1,3,3,1,1
6751,23443.4148,2,3,2,2,2,1
6752,22145.7839,1,5,1,4,1,1
6753,31648.3546,4,3,4,3,1,2
6754,19449.0673,2,3,1,3,2,4
6755,18932.1979,5,3,2,3,3,1
6756,34363.1907,4,2,2,1,2,1
6757,30486.0082,2,4,3,3,2,1
6758,18239.0615,4,3,2,3,4,1
6759,36049.1891,2,3,2,1,3,2
6760,31344.751,2,3,1,1,2,1
6761,18800.2184,2,3,1,2,2,1
6762,18308.6267,3,3,1,3,3,1
6763,23284.8549,3,3,2,1,4,1
6764,24310.1336,3,3,3,4,2,1
6765,20411.4205,4,3,3,1,2,1
6766,24414.671,3,2,2,1,3,1
6767,15051.257,3,4,1,1,2,1
6768,23235.1701,3,2,3,1,2,2
6769,21057.7269,2,2,3,1,4,1
6770,24727.0111,4,1,2,2,3,2
6771,30702.6562,4,2,3,1,3,1
6772,28104.2223,2,1,3,2,3,1
6773,20110.5171,3,3,1,1,4,1
6774,23490.2307,2,3,2,3,3,4
6775,18683.0567,3,3,2,3,4,1
6776,10857.7405,4,3,3,2,4,1
6777,18224.6982,2,3,1,1,4,3
6778,48089.8845,1,1,2,1,2,4
6779,24542.8487,3,3,1,1,3,2
6780,20850.7995,3,1,2,3,4,1
6781,14149.361,2,3,1,2,3,1
6782,17730.1986,5,3,3,1,4,1
6783,26076.629,4,2,3,1,4,1
6784,27371.7683,3,1,3,3,4,1
6785,20434.3615,3,3,2,2,3,2
6786,15238.021,3,3,2,3,3,2
6787,29390.9838,3,2,1,1,2,1
6788,24151.6233,3,5,2,3,3,4
6789,18921.4246,2,2,2,3,3,1
6790,10302.1511,2,2,3,1,4,1
6791,28340.4706,3,3,2,1,2,1
6792,6057.2301,5,3,1,3,3,5
6793,14681.5897,3,3,2,2,3,2
6794,18996.8667,3,3,3,4,4,4
6795,28588.185,4,3,2,3,2,1
6796,13763.2751,3,3,3,2,4,1
6797,8803.1505,3,2,3,2,3,4
6798,25325.7021,3,2,2,3,3,1
6799,13900.4068,2,2,2,2,4,1
6800,21883.5087,4,2,3,1,4,1
6801,16936.799,3,3,1,4,2,5
